Date,Tweet,User,Tweet ID,Tweet Url,Cleaned Tweets,Polarity,Subjectivity,TextBlob Sentiment,Intensity,Cardiff Sentiment,Confidence
2022-11-10 09:28:34+00:00,"Peoples, suck it up! We still have a country to uphold. God is not mocked. Things may not have gone as we expected BUT we have won in many ways. Republicans, you believed the hype. Learn from this. Our enemies never sleep. They plan while you snooze. I bet y’all are awake now.",MarysPencil,1590637528989675520,https://twitter.com/MarysPencil/status/1590637528989675520,"Peoples, suck it up! We still have a country to uphold. God is not mocked. Things may not have gone as we expected BUT we have won in many ways. Republicans, you believed the hype. Learn from this. Our enemies never sleep. They plan while you snooze. I bet y’all are awake now.",0.2,0.45,Positive,Somewhat Objective,Positive,0.6098873615264893
2022-11-10 09:28:34+00:00,"@lexfridman People are the SHIT! Fuck yah, PEOPLE!!!! 🤘🛸🚀",triplez418,1590637528985411584,https://twitter.com/triplez418/status/1590637528985411584," People are the SHIT! Fuck yah, PEOPLE!!!! 🤘🛸🚀",-0.61328125,0.7,Negative,Somewhat Subjective,Negative,0.9518555998802185
2022-11-10 09:28:34+00:00,service for the poor young gentleman.”   #北京 #上海 #广州 #深圳  https://t.co/FzRHjtyN0b,Ta54548281,1590637528973193216,https://twitter.com/Ta54548281/status/1590637528973193216,service for the poor young gentleman.”   北京 上海 广州 深圳  ,-0.15,0.5,Negative,Somewhat Subjective,Neutral,0.6199673414230347
2022-11-10 09:28:34+00:00,"Don't worry guys my whole crypto portfolio is 1000$ and no fiat in real life

I will make it to 50k cuz I know what I am holding!

Lezzz goo

$MLT $MTRG $FRM $AZERO
$METIS $FRMx $PYR $BNB  $VOLT $FLOKI $BOBA $BOREDM",SebastianWols17,1590637528964399109,https://twitter.com/SebastianWols17/status/1590637528964399109,Don't worry guys my whole crypto portfolio is 1000$ and no fiat in real life  I will make it to 50k cuz I know what I am holding!  Lezzz goo  $MLT $MTRG $FRM $AZERO $METIS $FRMx $PYR $BNB  $VOLT $FLOKI $BOBA $BOREDM,0.225,0.35,Positive,Somewhat Objective,Positive,0.9448434114456177
2022-11-10 09:28:34+00:00,when i become president. 1. get a bill passed for a maximum wage. 2. abolish prisons 3. significantly reduce the military 4. reparations to black and indigenous people 5. free and required mental health therapy,childishkwabino,1590637528960626689,https://twitter.com/childishkwabino/status/1590637528960626689,when i become president. 1. get a bill passed for a maximum wage. 2. abolish prisons 3. significantly reduce the military 4. reparations to black and indigenous people 5. free and required mental health therapy,0.0816666666666666,0.4816666666666666,Positive,Somewhat Objective,Neutral,0.6673767566680908
2022-11-10 09:28:34+00:00,@BennyAsare_ @TheSainsburyLab @talbotlabTSL Yoo man how be,RockzyMuhammed,1590637528922849282,https://twitter.com/RockzyMuhammed/status/1590637528922849282,   Yoo man how be,0.0,0.0,Neutral,Objective,Neutral,0.7258521318435669
2022-11-10 09:28:34+00:00,Love is calm,SoxapGCQRJ,1590637528893206528,https://twitter.com/SoxapGCQRJ/status/1590637528893206528,Love is calm,0.4,0.675,Positive,Somewhat Subjective,Positive,0.7043974995613098
2022-11-10 09:28:34+00:00,@elonmusk You are gonna lose every advertiser in a week and no one will re-up their check mark. Hope you've almost found a buyer,aki_type2,1590637528889307137,https://twitter.com/aki_type2/status/1590637528889307137, You are gonna lose every advertiser in a week and no one will re-up their check mark. Hope you've almost found a buyer,0.0,0.0,Neutral,Objective,Negative,0.7874751091003418
2022-11-10 09:28:34+00:00,@HerroqE Is that real or fake?,ErseverACE1990,1590637528872198144,https://twitter.com/ErseverACE1990/status/1590637528872198144, Is that real or fake?,-0.75,1.0,Negative,Subjective,Neutral,0.7412566542625427
2022-11-10 09:28:34+00:00,AFLW: Coaching pathway in question as WAFLW fear they will be overlooked in Fremantle head coach hunt https://t.co/kzHRILJgSX,JaunNews,1590637528872144896,https://twitter.com/JaunNews/status/1590637528872144896,AFLW: Coaching pathway in question as WAFLW fear they will be overlooked in Fremantle head coach hunt ,0.0,0.0,Neutral,Objective,Neutral,0.5246355533599854
2022-11-10 09:28:34+00:00,Job done https://t.co/exvQbzI6Zx https://t.co/8vFRXmb77h,TaxiDriver_01,1590637528847376385,https://twitter.com/TaxiDriver_01/status/1590637528847376385,Job done  ,0.0,0.0,Neutral,Objective,Neutral,0.5197228789329529
2022-11-10 09:28:34+00:00,Zebulon Elinor #三亚 Darcy Beerbohm #唐山 Deborah Yonng #山西 Benson Swinburne #红单 Hazel Mond https://t.co/8FoSNvnT4K,ugpromotionska6,1590637528847364097,https://twitter.com/ugpromotionska6/status/1590637528847364097,Zebulon Elinor 三亚 Darcy Beerbohm 唐山 Deborah Yonng 山西 Benson Swinburne 红单 Hazel Mond ,0.0,0.0,Neutral,Objective,Neutral,0.945716142654419
2022-11-10 09:28:34+00:00,England besharam,thisismyshiteu0,1590637528834486274,https://twitter.com/thisismyshiteu0/status/1590637528834486274,England besharam,0.0,0.0,Neutral,Objective,Neutral,0.7416724562644958
2022-11-10 09:28:34+00:00,"@Ahmad_Saleem Got out off the second last delivery of the match to Nawaz bowling ""pace""",PakCricFanatik,1590637528834486272,https://twitter.com/PakCricFanatik/status/1590637528834486272," Got out off the second last delivery of the match to Nawaz bowling ""pace""",0.0,0.0333333333333333,Neutral,Objective,Neutral,0.8930550217628479
2022-11-10 09:28:34+00:00,Ohhh stoksy... But thanks,sid_hanh,1590637528813801473,https://twitter.com/sid_hanh/status/1590637528813801473,Ohhh stoksy... But thanks,0.2,0.2,Positive,Objective,Positive,0.5580850839614868
2022-11-10 09:28:34+00:00,🥂 Comment 💙❤️ let's Gain together 🤙💯,EugineEmpire,1590637528784113664,https://twitter.com/EugineEmpire/status/1590637528784113664,🥂 Comment 💙❤️ let's Gain together 🤙💯,0.0,0.0,Neutral,Objective,Positive,0.9590514302253723
2022-11-10 09:28:34+00:00,@ButtonsBertie @scrag_cat @SecondRescueCat @AvrilLe28857236 You are a wonderful Professor uncle Bertie! No need for humphing! I love being taught by you and love all those hours we spend together in detention! 😬😹😹,BrismFzpwrr19,1590637528763113472,https://twitter.com/BrismFzpwrr19/status/1590637528763113472,    You are a wonderful Professor uncle Bertie! No need for humphing! I love being taught by you and love all those hours we spend together in detention! 😬😹😹,0.7083333333333334,0.7333333333333334,Positive,Somewhat Subjective,Positive,0.9823050498962402
2022-11-10 09:28:34+00:00,Molly Bacon #公众号阅读 Fay Adam #tiktok Herbert Leonard #无锡 Wordsworth Chaucer #东莞线下 #厦门 Lydia Bartlett https://t.co/gLc1cpGU4M,JMpuruta,1590637528759291908,https://twitter.com/JMpuruta/status/1590637528759291908,Molly Bacon 公众号阅读 Fay Adam tiktok Herbert Leonard 无锡 Wordsworth Chaucer 东莞线下 厦门 Lydia Bartlett ,0.0,0.0,Neutral,Objective,Neutral,0.9276297688484192
2022-11-10 09:28:34+00:00,Are you the square root of -1? Because you can't be real,NisejFUHDB,1590637528755113984,https://twitter.com/NisejFUHDB/status/1590637528755113984,Are you the square root of -1? Because you can't be real,0.2,0.3,Positive,Somewhat Objective,Negative,0.6856961250305176
2022-11-10 09:28:34+00:00,Membership Drive Executive at National Institute of Credit Administration https://t.co/RJLEWr0kur,jobsgivers,1590637528746319873,https://twitter.com/jobsgivers/status/1590637528746319873,Membership Drive Executive at National Institute of Credit Administration ,0.0,0.0,Neutral,Objective,Neutral,0.9305452704429626
2022-11-10 09:28:34+00:00,I'm very sorry you're at a point in your life where you're reading this tweet right now.,Blevin_K,1590637528742100992,https://twitter.com/Blevin_K/status/1590637528742100992,I'm very sorry you're at a point in your life where you're reading this tweet right now.,-0.1821428571428571,0.7678571428571428,Negative,Subjective,Negative,0.9354197978973389
2022-11-10 09:28:34+00:00,"@ASOS there is no option to create a return on my order?! I’ve tried it on app, mobile site and on desktop computer and there is no option. Please advise",christie_obrien,1590637528734142465,https://twitter.com/christie_obrien/status/1590637528734142465," there is no option to create a return on my order?! I’ve tried it on app, mobile site and on desktop computer and there is no option. Please advise",0.0,0.0,Neutral,Objective,Negative,0.7856130599975586
2022-11-10 09:28:34+00:00,"Purple Guy? You mean Vincent? Yeah, I know  'im... Tah bleedin' tick...

#ViviaBot",LostInTheTrees_,1590637528733822976,https://twitter.com/LostInTheTrees_/status/1590637528733822976,"Purple Guy? You mean Vincent? Yeah, I know  'im... Tah bleedin' tick...  ViviaBot",-0.3125,0.6875,Negative,Somewhat Subjective,Neutral,0.7476668953895569
2022-11-10 09:28:34+00:00,"Election news and updates???????????? 
#天津 #天津线下 https://t.co/2tVhd4H3C6",goso_yakuti,1590637528729542656,https://twitter.com/goso_yakuti/status/1590637528729542656,Election news and updates????????????  天津 天津线下 ,0.0,0.0,Neutral,Objective,Neutral,0.9362327456474304
2022-11-10 09:28:34+00:00,"Not nice, Myra. https://t.co/mETum2AkOX",DeCrooRodney,1590637528717348865,https://twitter.com/DeCrooRodney/status/1590637528717348865,"Not nice, Myra. ",-0.3,1.0,Negative,Subjective,Negative,0.8898147940635681
2022-11-10 09:28:34+00:00,pandya using bottom rounded bat as told by idol mahendra singh dhoni 😍🔥,rjdeepanshu,1590637528708939777,https://twitter.com/rjdeepanshu/status/1590637528708939777,pandya using bottom rounded bat as told by idol mahendra singh dhoni 😍🔥,0.0,0.0,Neutral,Objective,Positive,0.8344384431838989
2022-11-10 09:28:34+00:00,@neilmcrowther But yeah it was a rubbish policy &amp; no where near a solution to the issues people who draw on social care experience,touretteshero,1590637528692199424,https://twitter.com/touretteshero/status/1590637528692199424, But yeah it was a rubbish policy &amp; no where near a solution to the issues people who draw on social care experience,0.0666666666666666,0.2333333333333333,Positive,Objective,Negative,0.924731969833374
2022-11-10 09:28:34+00:00,#johnlewischristmasad might want to check how the speech comes across on subtitles next time 😅 https://t.co/Abpyhvc7bm,ashleyy1235,1590637528687603712,https://twitter.com/ashleyy1235/status/1590637528687603712,johnlewischristmasad might want to check how the speech comes across on subtitles next time 😅 ,0.0,0.0,Neutral,Objective,Neutral,0.8617815375328064
2022-11-10 09:28:34+00:00,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #twoarrows #fossil #hawaii: https://t.co/exWcnpHkuP https://t.co/tTKKFzqM5j,DenverFamPhotog,1590637528679608320,https://twitter.com/DenverFamPhotog/status/1590637528679608320,So good I had to share! Check out all the items I'm loving on  poshmark fashion style shopmycloset twoarrows fossil hawaii:  ,0.7375,0.775,Positive,Subjective,Positive,0.9866876006126404
2022-11-10 09:28:34+00:00,@onikabubros frfr sick of that guy😒,minthepd,1590637528675389442,https://twitter.com/minthepd/status/1590637528675389442, frfr sick of that guy😒,-0.7142857142857143,0.8571428571428571,Negative,Subjective,Negative,0.9220806956291199
2022-11-10 09:28:34+00:00,College life be the worst and the best,keed_rude,1590637528675061763,https://twitter.com/keed_rude/status/1590637528675061763,College life be the worst and the best,0.0,0.65,Neutral,Somewhat Subjective,Negative,0.7649192810058594
2022-11-10 09:28:34+00:00,"One over to go,India 156/4. This is already a good score,India has the momentum",CAA_256,1590637528650248198,https://twitter.com/CAA_256/status/1590637528650248198,"One over to go,India 156/4. This is already a good score,India has the momentum",0.7,0.6000000000000001,Positive,Somewhat Subjective,Positive,0.9139549732208252
2022-11-10 09:28:34+00:00,Charley is there a way to get my old account back,latsu9_,1590637528646057984,https://twitter.com/latsu9_/status/1590637528646057984,Charley is there a way to get my old account back,0.05,0.1,Neutral,Objective,Neutral,0.9034554958343506
2022-11-10 09:28:34+00:00,WHAT A KNOCK FROM HARDIK. PROVIDED MUCH NEEDED IMPETUS. MUCH NEEDED,sud_tyagi,1590637528641859590,https://twitter.com/sud_tyagi/status/1590637528641859590,WHAT A KNOCK FROM HARDIK. PROVIDED MUCH NEEDED IMPETUS. MUCH NEEDED,0.2,0.2,Positive,Objective,Positive,0.8402764797210693
2022-11-10 09:28:34+00:00,"Saint-Étienne Football Holiday Christmas Sweatshirts 😍
 
💰 Only $39.99
 
🌐 Buy Now: https://t.co/pt8tLBSPZ2

 #blinkenzo #tagolife #tagowear #Crochet_Sweater #Knitted_Sweater #Saint_Étienne #Sweatshirt #UEFA #Ugly_Christmas_Sweater_Men https://t.co/tRcZB5V7HQ",vipchatni,1590637528633462785,https://twitter.com/vipchatni/status/1590637528633462785,Saint-Étienne Football Holiday Christmas Sweatshirts 😍   💰 Only $39.99   🌐 Buy Now:    blinkenzo tagolife tagowear Crochet_Sweater Knitted_Sweater Saint_Étienne Sweatshirt UEFA Ugly_Christmas_Sweater_Men ,0.0,1.0,Neutral,Subjective,Positive,0.5443069338798523
2022-11-10 09:28:34+00:00,@hrtstppr_styls true story i was literally at the beach and i was like what is that and my boyfriend goes a blue ringed octopus don’t touch it,punishercoded,1590637528583122944,https://twitter.com/punishercoded/status/1590637528583122944, true story i was literally at the beach and i was like what is that and my boyfriend goes a blue ringed octopus don’t touch it,0.175,0.375,Positive,Somewhat Objective,Neutral,0.5539677739143372
2022-11-10 09:28:34+00:00,@kasleer Good morning 🔅,malinca_art,1590637528582717440,https://twitter.com/malinca_art/status/1590637528582717440, Good morning 🔅,0.7,0.6000000000000001,Positive,Somewhat Subjective,Positive,0.9628715515136719
2022-11-10 09:28:34+00:00,@UberFacts Bitcoin will hit $100k in December 2021 🥹🤷‍♂️,bilalhallab,1590637528566353921,https://twitter.com/bilalhallab/status/1590637528566353921, Bitcoin will hit $100k in December 2021 🥹🤷‍♂️,0.0,0.0,Neutral,Objective,Neutral,0.49934008717536926
2022-11-10 09:28:34+00:00,"Don't be angry, don't be angrynudes belle delphine leaked leak charli damelio tiktok room 
#北京 #北京线下 https://t.co/LEhKFWRqor",DanaTor77966470,1590637528553779200,https://twitter.com/DanaTor77966470/status/1590637528553779200,"Don't be angry, don't be angrynudes belle delphine leaked leak charli damelio tiktok room  北京 北京线下 ",-0.5,1.0,Negative,Subjective,Negative,0.50250643491745
2022-11-10 09:28:34+00:00,@nctzenbase seunghan the next anime😞💍,cilubil,1590637528545386496,https://twitter.com/cilubil/status/1590637528545386496, seunghan the next anime😞💍,0.0,0.0,Neutral,Objective,Positive,0.739416241645813
2022-11-10 09:28:34+00:00,"Hazel Peggy
#武安 #河间 #深州 https://t.co/anDKCEySKk",EsperanzaWoodh2,1590637528541204481,https://twitter.com/EsperanzaWoodh2/status/1590637528541204481,Hazel Peggy 武安 河间 深州 ,0.0,0.0,Neutral,Objective,Neutral,0.8980202078819275
2022-11-10 09:28:34+00:00,@SpecialPuppy1 The Chinese bomb Pearl harbour.,Siggihreins,1590637528541188096,https://twitter.com/Siggihreins/status/1590637528541188096, The Chinese bomb Pearl harbour.,0.0,0.0,Neutral,Objective,Negative,0.6584500074386597
2022-11-10 09:28:34+00:00,we feel tired because we are lost in our life.  #推特刷粉 #推特账号 #推特粉丝  bNaCfGkYtS   https://t.co/KC43uI4SHU,OAkpafun,1590637528516005890,https://twitter.com/OAkpafun/status/1590637528516005890,we feel tired because we are lost in our life.  推特刷粉 推特账号 推特粉丝  bNaCfGkYtS   ,-0.4,0.7,Negative,Somewhat Subjective,Negative,0.6522829532623291
2022-11-10 09:28:34+00:00,"I will never bother you 
 I will never promise to 
 I will never follow you 
 I will never bother you 
 Never speak a word again 
 I will crawl away for good",bot_nirvana,1590637528515633152,https://twitter.com/bot_nirvana/status/1590637528515633152,I will never bother you   I will never promise to   I will never follow you   I will never bother you   Never speak a word again   I will crawl away for good,0.7,0.6000000000000001,Positive,Somewhat Subjective,Negative,0.7451522350311279
2022-11-10 09:28:34+00:00,"Unbelievable! Master driver 
#南京线下 #南京 https://t.co/zAKNr0cqmM",Wegenesisay2,1590637528511414272,https://twitter.com/Wegenesisay2/status/1590637528511414272,Unbelievable! Master driver  南京线下 南京 ,-0.3125,1.0,Negative,Subjective,Positive,0.9594451189041138
2022-11-10 09:28:34+00:00,"@Caxtus21 @SaltySpitt00n @LagoVirt I hope you stop stereotyping zoophiles because we aren't all animal rapists, just like anthrophiles aren't automatically threats to society once they are unable to achieve consent from anybody.",AwesomeCatFurry,1590637528473751552,https://twitter.com/AwesomeCatFurry/status/1590637528473751552,"   I hope you stop stereotyping zoophiles because we aren't all animal rapists, just like anthrophiles aren't automatically threats to society once they are unable to achieve consent from anybody.",-0.5,0.5,Negative,Somewhat Subjective,Negative,0.7875428795814514
2022-11-10 09:28:34+00:00,Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/lcq6RZXC3u,Chipizzaro,1590637528465358853,https://twitter.com/Chipizzaro/status/1590637528465358853,Do you remember when you joined Twitter? I do! MyTwitterAnniversary ,0.0,0.0,Neutral,Objective,Positive,0.7141624689102173
2022-11-10 09:28:34+00:00,@Esteban94572753 @ChrisAllen_22 @TheArtOfWar6 What you smoking on?🤡,itskenny_o,1590637528465317888,https://twitter.com/itskenny_o/status/1590637528465317888,   What you smoking on?🤡,0.0,0.0,Neutral,Objective,Negative,0.5933664441108704
2022-11-10 09:28:34+00:00,"@Trollstoy88 Alarming, 🤯😉 https://t.co/tsISNfqUmC",VanessavanTond2,1590637528448921600,https://twitter.com/VanessavanTond2/status/1590637528448921600," Alarming, 🤯😉 ",-0.1,0.6,Negative,Somewhat Subjective,Positive,0.957981288433075
2022-11-10 09:28:34+00:00,If you don’t want me ! Don’t talk to me,Lovelikethis1_,1590637528444346373,https://twitter.com/Lovelikethis1_/status/1590637528444346373,If you don’t want me ! Don’t talk to me,0.0,0.0,Neutral,Objective,Negative,0.7785626649856567
2022-11-10 09:28:34+00:00,"In particular, we would like to recognize the outstanding contributions of our outgoing Board members and Committee leads, as well as our Regional teams for their leadership of the PSCI Supplier Conferences.

A huge thank you to everyone! 🎉 https://t.co/SN1lkzV0uE",PSCInitiative,1590637528406986753,https://twitter.com/PSCInitiative/status/1590637528406986753,"In particular, we would like to recognize the outstanding contributions of our outgoing Board members and Committee leads, as well as our Regional teams for their leadership of the PSCI Supplier Conferences.  A huge thank you to everyone! 🎉 ",0.3888888888888889,0.7027777777777778,Positive,Somewhat Subjective,Positive,0.9861667156219482
2022-11-10 09:28:34+00:00,@seokjinniall good luck! hope it works! :),lovesvtleaderz,1590637528402776064,https://twitter.com/lovesvtleaderz/status/1590637528402776064, good luck! hope it works! :),0.75,0.8,Positive,Subjective,Positive,0.977212131023407
2022-11-10 09:28:34+00:00,"Joe Biden: ""The Russians are pulling out of Fallujah."" https://t.co/534zakVBuh",radioduindorp,1590637528398589952,https://twitter.com/radioduindorp/status/1590637528398589952,"Joe Biden: ""The Russians are pulling out of Fallujah."" ",0.0,0.0,Neutral,Objective,Neutral,0.8233568072319031
2022-11-10 09:28:34+00:00,@designs_william They’re a lovely bunch.  😅,YorksMan82,1590637528385990657,https://twitter.com/YorksMan82/status/1590637528385990657, They’re a lovely bunch.  😅,0.5,0.75,Positive,Subjective,Positive,0.9744645357131958
2022-11-10 09:28:34+00:00,"@frogrrymoon ""solo"" means 1 and they're know that they're louies. if they need to specify ""solo"" is simply bc they wanna distinguish themselves from larries, but in the moment they stan someone else (outside of the band) theyre not 'solo' louies anymore...",grapejuicesblue,1590637528373424129,https://twitter.com/grapejuicesblue/status/1590637528373424129," ""solo"" means 1 and they're know that they're louies. if they need to specify ""solo"" is simply bc they wanna distinguish themselves from larries, but in the moment they stan someone else (outside of the band) theyre not 'solo' louies anymore...",0.0,0.2035714285714285,Neutral,Objective,Neutral,0.7938376665115356
2022-11-10 09:28:34+00:00,"Predawn sky F8 SW, 12c.                     ""Twas in another lifetime, one of toil and blood
When blackness was a virtue the road was full of mud
I came in from the wilderness, a creature void of form
Come in, she said
I'll give ya shelter from the storm"" B Dylan https://t.co/y9VeD4HSRV",JimOFlahertyy,1590637528369205255,https://twitter.com/JimOFlahertyy/status/1590637528369205255,"Predawn sky F8 SW, 12c.                     ""Twas in another lifetime, one of toil and blood When blackness was a virtue the road was full of mud I came in from the wilderness, a creature void of form Come in, she said I'll give ya shelter from the storm"" B Dylan ",0.35,0.55,Positive,Somewhat Subjective,Neutral,0.8969261050224304
2022-11-10 09:28:34+00:00,"Fifty for Hardik Pandya on an all-important game at the semis. Take a bow! If India win tonight, he has to be the Player of the Match! #T20WorldCup",HitmanCricket,1590637528365043712,https://twitter.com/HitmanCricket/status/1590637528365043712,"Fifty for Hardik Pandya on an all-important game at the semis. Take a bow! If India win tonight, he has to be the Player of the Match! T20WorldCup",0.25,0.4,Positive,Somewhat Objective,Positive,0.8979768753051758
2022-11-10 09:28:34+00:00,"@SCentralized Andor is the prequel we deserved to Rogue One, which was also the prequel we deserved since 1983.",fulst_rosto,1590637528327262209,https://twitter.com/fulst_rosto/status/1590637528327262209," Andor is the prequel we deserved to Rogue One, which was also the prequel we deserved since 1983.",0.0,0.0,Neutral,Objective,Positive,0.6854273676872253
2022-11-10 09:28:34+00:00,Iris Nelly #杭州 Daphne Yule #深圳 Jerome Marcus #北京 Paul Leacock https://t.co/bUilmBUHFL,KJeilan,1590637528314322944,https://twitter.com/KJeilan/status/1590637528314322944,Iris Nelly 杭州 Daphne Yule 深圳 Jerome Marcus 北京 Paul Leacock ,0.0,0.0,Neutral,Objective,Neutral,0.9511512517929077
2022-11-10 09:28:34+00:00,Stokes 😭😭😭,UTDSingh,1590637528297934848,https://twitter.com/UTDSingh/status/1590637528297934848,Stokes 😭😭😭,0.0,0.0,Neutral,Objective,Negative,0.5161512494087219
2022-11-10 09:28:34+00:00,"We three had booked an online slot for 2 wheeler driving license test. Went there on time, where they asked us to bring some printouts of documents required for the test, which was not mentioned on the website when we booked the slot.
(2/8)",sanketsdeore,1590637528297930753,https://twitter.com/sanketsdeore/status/1590637528297930753,"We three had booked an online slot for 2 wheeler driving license test. Went there on time, where they asked us to bring some printouts of documents required for the test, which was not mentioned on the website when we booked the slot. (2/8)",0.0,0.0,Neutral,Objective,Neutral,0.8831029534339905
2022-11-10 09:28:34+00:00,"@WodahS_1 literally nothing, I haven;t played in a few months. and yes people still play it, it's awesome, and it still gets quarterly updates with loads of new features",MartynDerg,1590637528297574400,https://twitter.com/MartynDerg/status/1590637528297574400," literally nothing, I haven;t played in a few months. and yes people still play it, it's awesome, and it still gets quarterly updates with loads of new features",0.3121212121212121,0.5181818181818182,Positive,Somewhat Subjective,Positive,0.8326011300086975
2022-11-10 09:28:34+00:00,"@VikingsTrippin @Suidex_io future gem this opportunity.🧨.
@smrajput3893
@krsingh365
@ksdon4985
@rock3839
@prak365",ybsingh365,1590637528281149440,https://twitter.com/ybsingh365/status/1590637528281149440,  future gem this opportunity.🧨.     ,0.0,0.125,Neutral,Objective,Positive,0.8758988976478577
2022-11-10 09:28:34+00:00,@1queston @kingofkgn @AliBJM @JamaicaConstab Lol. Idk why but the fact that u have a Parish put down for them is killing me 🤣,Jaymeon__Jones,1590637528281145347,https://twitter.com/Jaymeon__Jones/status/1590637528281145347,    Lol. Idk why but the fact that u have a Parish put down for them is killing me 🤣,0.3222222222222222,0.4944444444444444,Positive,Somewhat Objective,Negative,0.6508512496948242
2022-11-10 09:28:34+00:00,Sabina Rhys #上海 Betsy Twain #上海线下 Everley Vaughan https://t.co/5M2pTeeOxh,Chiru3N,1590637528276926464,https://twitter.com/Chiru3N/status/1590637528276926464,Sabina Rhys 上海 Betsy Twain 上海线下 Everley Vaughan ,0.0,0.0,Neutral,Objective,Neutral,0.9553887844085693
